,Position,Track Name,Artist,Streams
142,143,Quiéreme Mientras Se Pueda,Manuel Turizo,5295910
143,144,GOOBA,6ix9ine,5281835
144,145,Yo Perreo Sola,Bad Bunny,5260575
145,146,Tak Tiki Tak,Harry Nach,5254830
146,147,exile (feat. Bon Iver),Taylor Swift,5242399
147,148,Someone To You,BANNERS,5219685
148,149,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,5216323
149,150,21,Polo G,5195004
150,151,Jerusalema (feat. Nomcebo Zikode),Master KG,5156707
151,152,when the party's over,Billie Eilish,5136855
152,153,Lose Control,MEDUZA,5117881
153,154,WHATS POPPIN,Jack Harlow,5070745
154,155,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,5061360
155,156,Hit Different,SZA,5049863
156,157,Chicago Freestyle (feat. Giveon),Drake,5048698
157,158,Beautiful People (feat. Khalid),Ed Sheeran,5008538
158,159,Money Trees,Kendrick Lamar,5001614
159,160,Safaera,Bad Bunny,4997486
160,161,Conversations,Juice WRLD,4988984
161,162,Lose Somebody,Kygo,4988712
162,163,Righteous,Juice WRLD,4977844
163,164,All of Me,John Legend,4959793
164,165,Nobody's Love,Maroon 5,4957966
165,166,What You Know Bout Love,Pop Smoke,4941318
166,167,Máquina do Tempo,Matuê,4938139
167,168,El Mismo Aire - con Pablo Alborán,Camilo,4930515
168,169,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,4913193
169,170,No Guidance (feat. Drake),Chris Brown,4911176
170,171,Fuckst mich nur ab,Bonez MC,4898520
171,172,24 (feat. Lil Baby),Money Man,4891115
172,173,Jangueo,Alex Rose,4877753
173,174,Be Alright,Dean Lewis,4872220
174,175,7 Summers,Morgan Wallen,4847880
175,176,Happier,Marshmello,4833755
176,177,Sweater Weather,The Neighbourhood,4830121
177,178,Without Me,Halsey,4797977
178,179,Physical,Dua Lipa,4781789
179,180,We Paid (feat. 42 Dugg),Lil Baby,4776686
180,181,GO (feat. Juice WRLD),The Kid LAROI,4757272
181,182,+Linda,Dalex,4754541
182,183,Ihr Hobby,Bonez MC,4723116
183,184,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,4721328
184,185,Boy With Luv (feat. Halsey),BTS,4713642
185,186,Get You The Moon (feat. Snøw),Kina,4710629
186,187,CÓMO SE SIENTE - Remix,Jhay Cortez,4706032
187,188,Something Just Like This,The Chainsmokers,4704735
188,189,Take Me To Church,Hozier,4689557
189,190,When I Look At You,Miley Cyrus,4652583
190,191,Boss Bitch,Doja Cat,4620838
191,192,Investe Em Mim,Jonas Esticado,4615140
192,193,The Less I Know The Better,Tame Impala,4614229
193,194,Star Shopping,Lil Peep,4611724
194,195,Ain't It Different (feat. AJ Tracey & Stormzy),Headie One,4602336
195,196,Some Say - Felix Jaehn Remix,Nea,4598325
196,197,Let Her Go,Passenger,4582940
197,198,Savage Remix (feat. Beyoncé),Megan Thee Stallion,4568308
198,199,July,Noah Cyrus,4557461
199,200,Bruises,Lewis Capaldi,4546235
0,1,Mood (feat. iann dior),24kGoldn,41500977
1,2,WAP (feat. Megan Thee Stallion),Cardi B,38686319
2,3,Hawái,Maluma,31447631
3,4,Holy (feat. Chance The Rapper),Justin Bieber,28367431
4,5,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,27981415
5,6,Dynamite,BTS,27747541
6,7,Watermelon Sugar,Harry Styles,24284713
7,8,Blinding Lights,The Weeknd,24241936
8,9,Savage Love (Laxed - Siren Beat),Jawsh 685,22546583
9,10,ROCKSTAR (feat. Roddy Ricch),DaBaby,21683041
10,11,Laugh Now Cry Later (feat. Lil Durk),Drake,21281282
11,12,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,20943667
12,13,Head & Heart (feat. MNEK),Joel Corry,20052875
13,14,POPSTAR (feat. Drake),DJ Khaled,18556125
14,15,you broke me first,Tate McRae,18134868
15,16,Heather,Conan Gray,17871811
16,17,Relación - Remix,Sech,16656083
17,18,Roses - Imanbek Remix,SAINt JHN,16531357
18,19,Breaking Me,Topic,15813359
19,20,Mood Swings (feat. Lil Tjay),Pop Smoke,15736591
20,21,Ice Cream (with Selena Gomez),BLACKPINK,15481152
21,22,"Ay, DiOs Mío!",KAROL G,15431118
22,23,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,15104877
23,24,La Curiosidad,Jay Wheeler,14285414
24,25,Come & Go (with Marshmello),Juice WRLD,13606149
25,26,Someone You Loved,Lewis Capaldi,13329329
26,27,Dance Monkey,Tones And I,13207840
27,28,La Jeepeta - Remix,Nio Garcia,12627278
28,29,Tattoo - Remix with Camilo,Rauw Alejandro,12581642
29,30,Take You Dancing,Jason Derulo,12553057
30,31,Before You Go,Lewis Capaldi,12553045
31,32,Midnight Sky,Miley Cyrus,12418923
32,33,Caramelo,Ozuna,12242629
33,34,Rain On Me (with Ariana Grande),Lady Gaga,12068718
34,35,death bed (coffee for your head),Powfu,11962930
35,36,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,11535303
36,37,Wishing Well,Juice WRLD,11520003
37,38,Me Gusta (with Cardi B & Myke Towers),Anitta,11459992
38,39,Go Crazy,Chris Brown,11193901
39,40,Una Locura,Ozuna,10525566
40,41,Don't Start Now,Dua Lipa,10434293
41,42,Diamonds,Sam Smith,10413301
42,43,Blueberry Faygo,Lil Mosey,10403690
43,44,Kings & Queens,Ava Max,10299111
44,45,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,10236318
45,46,Mad at Disney,salem ilese,10100245
46,47,GREECE (feat. Drake),DJ Khaled,9991129
47,48,Stuck with U (with Justin Bieber),Ariana Grande,9908807
48,49,Mi Cuarto,Jerry Di,9856922
49,50,Break My Heart,Dua Lipa,9540081
50,51,Put Your Records On,Ritt Momney,9420660
51,52,Djadja (feat. Maluma) - Remix,Aya Nakamura,9399002
52,53,How You Like That,BLACKPINK,9243479
53,54,ily (i love you baby) (feat. Emilee),Surf Mesa,9102036
54,55,Circles,Post Malone,9081013
55,56,Smile (with The Weeknd),Juice WRLD,9046860
56,57,La Tóxica,Farruko,9001559
57,58,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,8984705
58,59,goosebumps,Travis Scott,8714232
59,60,What You Know Bout Love,Pop Smoke,8709421
60,61,Adore You,Harry Styles,8550634
61,62,The Box,Roddy Ricch,8550290
62,63,Despeinada,Ozuna,8463427
63,64,Still Don't Know My Name,Labrinth,8368162
64,65,Toosie Slide,Drake,8306558
65,66,Intentions (feat. Quavo),Justin Bieber,8217363
66,67,Lucid Dreams,Juice WRLD,8149272
67,68,Memories,Maroon 5,8074314
68,69,my ex's best friend (with blackbear),Machine Gun Kelly,8065622
69,70,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8022699
70,71,Señorita,Shawn Mendes,7911649
71,72,Ayer Me Llamó Mi Ex (feat. Lenny Santos),KHEA,7897363
72,73,Mamichula - con Nicki Nicole,Trueno,7786100
73,74,Falling,Trevor Daniel,7783756
74,75,Robbery,Juice WRLD,7738332
75,76,Party Girl,StaySolidRocky,7711486
76,77,HIGHEST IN THE ROOM,Travis Scott,7703953
77,78,MAMACITA,Black Eyed Peas,7655677
78,79,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",Super Yei,7586749
79,80,SICKO MODE,Travis Scott,7521991
80,81,Tusa,KAROL G,7486482
81,82,Wolves (feat. Post Malone),Big Sean,7483451
82,83,Relación,Sech,7447239
83,84,Electric Love,BØRNS,7319885
84,85,bad guy,Billie Eilish,7305555
85,86,Dior,Pop Smoke,7211991
86,87,lovely (with Khalid),Billie Eilish,7148899
87,88,Shallow,Lady Gaga,7060638
88,89,OK Not To Be OK,Marshmello,6973852
89,90,Jeans,Justin Quiles,6874423
90,91,Jerusalema (feat. Nomcebo Zikode),Master KG,6853398
91,92,Don Don,Daddy Yankee,6762546
92,93,You Got It,Vedo,6735989
93,94,Hasta Que Dios Diga,Anuel AA,6725686
94,95,Stunnin' (feat. Harm Franklin),Curtis Waters,6703177
95,96,In Your Eyes,The Weeknd,6630565
96,97,ROXANNE,Arizona Zervas,6592976
97,98,Caramelo - Remix,Ozuna,6579770
98,99,Life Is Good (feat. Drake),Future,6576416
99,100,cardigan,Taylor Swift,6546516
100,101,Be Like That - feat. Swae Lee & Khalid,Kane Brown,6519245
101,102,Bande organisée,Kofs,6498338
102,103,Ride It,Regard,6489995
103,104,Believer,Imagine Dragons,6472099
104,105,If the World Was Ending - feat. Julia Michaels,JP Saxe,6467493
105,106,Falling,Harry Styles,6448655
106,107,Tick Tock (feat. 24kGoldn),Clean Bandit,6394191
107,108,Se Te Nota (with Guaynaa),Lele Pons,6344182
108,109,Favorito,Camilo,6287135
109,110,Say So,Doja Cat,6281258
110,111,TKN (feat. Travis Scott),ROSALÍA,6262204
111,112,Azul,J Balvin,6238542
112,113,Lets Link,WhoHeem,6178269
113,114,everything i wanted,Billie Eilish,6156380
114,115,THE SCOTTS,THE SCOTTS,6147719
115,116,Got It On Me,Pop Smoke,6140329
116,117,Be Kind (with Halsey),Marshmello,6084146
117,118,Parce (feat. Justin Quiles),Maluma,6047753
118,119,Martin & Gina,Polo G,5931807
119,120,Say You Won't Let Go,James Arthur,5895996
120,121,feel something,Bea Miller,5853753
121,122,Sunday Best,Surfaces,5823785
122,123,my future,Billie Eilish,5810870
123,124,Supalonely,BENEE,5778779
124,125,Jocelyn Flores,XXXTENTACION,5777011
125,126,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,5766330
126,127,Over Now (with The Weeknd),Calvin Harris,5764313
127,128,I Don't Care (with Justin Bieber),Ed Sheeran,5746763
128,129,Madrid (feat. Myke Towers),Maluma,5714873
129,130,Elegí (feat. Dímelo Flow),Rauw Alejandro,5706635
130,131,Yo Perreo Sola,Bad Bunny,5593646
131,132,All Girls Are The Same,Juice WRLD,5585025
132,133,Tap In,Saweetie,5565450
133,134,Godzilla (feat. Juice WRLD),Eminem,5565213
134,135,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,5542338
135,136,Daisy,Ashnikko,5539383
136,137,After Party,Don Toliver,5537869
137,138,Perfect,Ed Sheeran,5517964
138,139,Play Date,Melanie Martinez,5509563
139,140,7 rings,Ariana Grande,5501860
140,141,Shape of You,Ed Sheeran,5467172
141,142,Safaera,Bad Bunny,5450872
142,143,hot girl bummer,blackbear,5449746
143,144,24 (feat. Lil Baby),Money Man,5376562
144,145,rockstar (feat. 21 Savage),Post Malone,5372246
145,146,Someone To You,BANNERS,5344807
146,147,SAD!,XXXTENTACION,5334757
147,148,September,"Earth, Wind & Fire",5329256
148,149,Bohemian Rhapsody - Remastered 2011,Queen,5327730
149,150,Quiéreme Mientras Se Pueda,Manuel Turizo,5310538
150,151,Are You Bored Yet? (feat. Clairo),Wallows,5307922
151,152,Rojo,J Balvin,5300666
152,153,Oh Juliana,Niack,5220524
153,154,Secrets,Regard,5178107
154,155,21,Polo G,5151406
155,156,Sweater Weather,The Neighbourhood,5147709
156,157,when the party's over,Billie Eilish,5120894
157,158,BXL ZOO,Damso,5101640
158,159,DEUX TOILES DE MER,Damso,5094137
159,160,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,5076875
160,161,All of Me,John Legend,5053854
161,162,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,5044495
162,163,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,5039152
163,164,+Linda,Dalex,4997025
164,165,Beautiful People (feat. Khalid),Ed Sheeran,4995903
165,166,Lose Control,MEDUZA,4951305
166,167,Tak Tiki Tak,Harry Nach,4948946
167,168,Be Alright,Dean Lewis,4928192
168,169,El Mismo Aire - con Pablo Alborán,Camilo,4925585
169,170,exile (feat. Bon Iver),Taylor Swift,4924533
170,171,WHATS POPPIN,Jack Harlow,4891661
171,172,No Guidance (feat. Drake),Chris Brown,4873544
172,173,Lose Somebody,Kygo,4857302
173,174,Without Me,Halsey,4851235
174,175,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,4840269
175,176,Righteous,Juice WRLD,4819362
176,177,Boy With Luv (feat. Halsey),BTS,4813684
177,178,Happier,Marshmello,4813448
178,179,CÓMO SE SIENTE - Remix,Jhay Cortez,4810827
179,180,Conversations,Juice WRLD,4805366
180,181,Dolly (with Lil Uzi Vert),Lil Tecca,4800543
181,182,Chicago Freestyle (feat. Giveon),Drake,4799038
182,183,Money Trees,Kendrick Lamar,4784405
183,184,Get You The Moon (feat. Snøw),Kina,4765407
184,185,Star Shopping,Lil Peep,4734984
185,186,"10,000 Hours (with Justin Bieber)",Dan + Shay,4718954
186,187,Take Me To Church,Hozier,4714038
187,188,GOOBA,6ix9ine,4690955
188,189,The Less I Know The Better,Tame Impala,4677829
189,190,Something Just Like This,The Chainsmokers,4654878
190,191,GO (feat. Juice WRLD),The Kid LAROI,4618993
191,192,Physical,Dua Lipa,4599807
192,193,Let Her Go,Passenger,4579212
193,194,Hot Stuff,Kygo,4569978
194,195,Moonlight,XXXTENTACION,4560687
195,196,Investe Em Mim,Jonas Esticado,4557015
196,197,Who's Laughing Now,Ava Max,4526982
197,198,Bruises,Lewis Capaldi,4518529
198,199,July,Noah Cyrus,4512187
199,200,Sweet but Psycho,Ava Max,4502853
0,1,Mood (feat. iann dior),24kGoldn,39960744
1,2,WAP (feat. Megan Thee Stallion),Cardi B,34915133
2,3,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,29828907
3,4,Hawái,Maluma,29733434
4,5,Dynamite,BTS,27835215
5,6,Holy (feat. Chance The Rapper),Justin Bieber,24282760
6,7,Blinding Lights,The Weeknd,23475244
7,8,Watermelon Sugar,Harry Styles,23372224
8,9,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,22348585
9,10,Savage Love (Laxed - Siren Beat),Jawsh 685,20984707
10,11,Laugh Now Cry Later (feat. Lil Durk),Drake,20415499
11,12,ROCKSTAR (feat. Roddy Ricch),DaBaby,19746401
12,13,Head & Heart (feat. MNEK),Joel Corry,19290456
13,14,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,18111805
14,15,you broke me first,Tate McRae,17538395
15,16,Relación - Remix,Sech,17457791
16,17,Heather,Conan Gray,17183596
17,18,POPSTAR (feat. Drake),DJ Khaled,16750813
18,19,Roses - Imanbek Remix,SAINt JHN,15690566
19,20,What You Know Bout Love,Pop Smoke,15449257
20,21,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,14932474
21,22,Breaking Me,Topic,14580470
22,23,"Ay, DiOs Mío!",KAROL G,14461579
23,24,La Curiosidad,Jay Wheeler,14361248
24,25,Ice Cream (with Selena Gomez),BLACKPINK,14169711
25,26,Mood Swings (feat. Lil Tjay),Pop Smoke,13847461
26,27,Someone You Loved,Lewis Capaldi,13529916
27,28,Dance Monkey,Tones And I,12968198
28,29,Tattoo - Remix with Camilo,Rauw Alejandro,12810214
29,30,Come & Go (with Marshmello),Juice WRLD,12673506
30,31,Before You Go,Lewis Capaldi,12594138
31,32,Take You Dancing,Jason Derulo,12563623
32,33,Midnight Sky,Miley Cyrus,12377049
33,34,La Jeepeta - Remix,Nio Garcia,12297488
34,35,Put Your Records On,Ritt Momney,11992431
35,36,death bed (coffee for your head),Powfu,11677632
36,37,Caramelo,Ozuna,11615104
37,38,La Tóxica,Farruko,11591913
38,39,my ex's best friend (with blackbear),Machine Gun Kelly,11363377
39,40,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,11293536
40,41,Wishing Well,Juice WRLD,10982771
41,42,Una Locura,Ozuna,10625583
42,43,Rain On Me (with Ariana Grande),Lady Gaga,10572986
43,44,Despeinada,Ozuna,10545195
44,45,Go Crazy,Chris Brown,10510442
45,46,Don't Start Now,Dua Lipa,10461155
46,47,Mi Cuarto,Jerry Di,10376418
47,48,Mad at Disney,salem ilese,9996902
48,49,Better,ZAYN,9883600
49,50,Vida de Rico,Camilo,9810766
50,51,Me Gusta (with Cardi B & Myke Towers),Anitta,9714406
51,52,Blueberry Faygo,Lil Mosey,9677174
52,53,Se Te Nota (with Guaynaa),Lele Pons,9676881
53,54,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,9628261
54,55,Stuck with U (with Justin Bieber),Ariana Grande,9475358
55,56,Kings & Queens,Ava Max,9284944
56,57,How You Like That,BLACKPINK,9039642
57,58,Circles,Post Malone,9006284
58,59,forget me too (feat. Halsey),Machine Gun Kelly,8889104
59,60,GREECE (feat. Drake),DJ Khaled,8858141
60,61,ily (i love you baby) (feat. Emilee),Surf Mesa,8843023
61,62,Break My Heart,Dua Lipa,8720026
62,63,Adore You,Harry Styles,8623174
63,64,Diamonds,Sam Smith,8611314
64,65,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,8543031
65,66,goosebumps,Travis Scott,8540539
66,67,Djadja (feat. Maluma) - Remix,Aya Nakamura,8403293
67,68,The Box,Roddy Ricch,8309257
68,69,Memories,Maroon 5,8304249
69,70,Señorita,Shawn Mendes,8182039
70,71,Smile (with The Weeknd),Juice WRLD,8146479
71,72,Toosie Slide,Drake,8037212
72,73,Lucid Dreams,Juice WRLD,8013111
73,74,Intentions (feat. Quavo),Justin Bieber,7944292
74,75,Jeans,Justin Quiles,7890175
75,76,Still Don't Know My Name,Labrinth,7787190
76,77,Your Man,Joji,7764823
77,78,Robbery,Juice WRLD,7696081
78,79,HIGHEST IN THE ROOM,Travis Scott,7642259
79,80,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,7574673
80,81,Falling,Trevor Daniel,7569495
81,82,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",Super Yei,7558794
82,83,Gimme Love,Joji,7471309
83,84,Ayer Me Llamó Mi Ex (feat. Lenny Santos),KHEA,7397047
84,85,Tusa,KAROL G,7346722
85,86,Party Girl,StaySolidRocky,7341534
86,87,You Got It,Vedo,7281800
87,88,Shallow,Lady Gaga,7251460
88,89,Mamichula - con Nicki Nicole,Trueno,7239071
89,90,Electric Love,BØRNS,7238712
90,91,SICKO MODE,Travis Scott,7218354
91,92,bad guy,Billie Eilish,7197769
92,93,lovely (with Khalid),Billie Eilish,7179118
93,94,Jerusalema (feat. Nomcebo Zikode),Master KG,7037218
94,95,Dior,Pop Smoke,7022044
95,96,MAMACITA,Black Eyed Peas,6957411
96,97,Ew,Joji,6936305
97,98,Dreams - 2004 Remaster,Fleetwood Mac,6931843
98,99,Daylight,Joji,6819838
99,100,Wolves (feat. Post Malone),Big Sean,6750181
100,101,Favorito,Camilo,6706147
101,102,Tick Tock (feat. 24kGoldn),Clean Bandit,6705597
102,103,If the World Was Ending - feat. Julia Michaels,JP Saxe,6673129
103,104,Life Is Good (feat. Drake),Future,6632741
104,105,Relación,Sech,6632683
105,106,Parce (feat. Justin Quiles),Maluma,6590369
106,107,Falling,Harry Styles,6524424
107,108,Ride It,Regard,6479936
108,109,Believer,Imagine Dragons,6474563
109,110,In Your Eyes,The Weeknd,6469958
110,111,Don Don,Daddy Yankee,6467232
111,112,Hasta Que Dios Diga,Anuel AA,6452456
112,113,Caramelo - Remix,Ozuna,6435954
113,114,ROXANNE,Arizona Zervas,6402778
114,115,Daisy,Ashnikko,6396135
115,116,Epidemic,Polo G,6292620
116,117,Be Kind (with Halsey),Marshmello,6259654
117,118,Stunnin' (feat. Harm Franklin),Curtis Waters,6233279
118,119,Azul,J Balvin,6149642
119,120,Be Like That - feat. Swae Lee & Khalid,Kane Brown,6129331
120,121,OK Not To Be OK,Marshmello,6085122
121,122,Bande organisée,Kofs,6071767
122,123,bloody valentine,Machine Gun Kelly,6032935
123,124,Say You Won't Let Go,James Arthur,6030471
124,125,Say So,Doja Cat,6026679
125,126,MODUS,Joji,6013371
126,127,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,6011439
127,128,everything i wanted,Billie Eilish,6010328
128,129,cardigan,Taylor Swift,5995014
129,130,Martin & Gina,Polo G,5988726
130,131,TKN (feat. Travis Scott),ROSALÍA,5921421
131,132,THE SCOTTS,THE SCOTTS,5917237
132,133,Got It On Me,Pop Smoke,5909902
133,134,Madrid (feat. Myke Towers),Maluma,5844487
134,135,Jocelyn Flores,XXXTENTACION,5838075
135,136,I Don't Care (with Justin Bieber),Ed Sheeran,5790497
136,137,Lets Link,WhoHeem,5746047
137,138,Perfect,Ed Sheeran,5655472
138,139,Sunday Best,Surfaces,5651895
139,140,Supalonely,BENEE,5623994
140,141,El Mismo Aire - con Pablo Alborán,Camilo,5584257
141,142,Play Date,Melanie Martinez,5576667
142,143,7 rings,Ariana Grande,5562567
143,144,Quiéreme Mientras Se Pueda,Manuel Turizo,5550511
144,145,Tick Tock,Joji,5547939
145,146,Someone To You,BANNERS,5535318
146,147,Sweater Weather,The Neighbourhood,5505731
147,148,After Party,Don Toliver,5505165
148,149,All Girls Are The Same,Juice WRLD,5499275
149,150,Yo Perreo Sola,Bad Bunny,5491221
150,151,Sanctuary,Joji,5482390
151,152,Shape of You,Ed Sheeran,5469878
152,153,feel something,Bea Miller,5463424
153,154,Oh Juliana,Niack,5456493
154,155,my future,Billie Eilish,5439218
155,156,Godzilla (feat. Juice WRLD),Eminem,5416258
156,157,Safaera,Bad Bunny,5411391
157,158,Run,Joji,5375789
158,159,SAD!,XXXTENTACION,5321960
159,160,Elegí (feat. Dímelo Flow),Rauw Alejandro,5306282
160,161,Bohemian Rhapsody - Remastered 2011,Queen,5295700
161,162,hot girl bummer,blackbear,5291096
162,163,All of Me,John Legend,5283803
163,164,rockstar (feat. 21 Savage),Post Malone,5260306
164,165,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,5259573
165,166,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,5238726
166,167,Rojo,J Balvin,5238380
167,168,Tap In,Saweetie,5220309
168,169,Are You Bored Yet? (feat. Clairo),Wallows,5202830
169,170,Beautiful People (feat. Khalid),Ed Sheeran,5201015
170,171,Pretty Boy (feat. Lil Yachty),Joji,5141212
171,172,Be Alright,Dean Lewis,5095653
172,173,when the party's over,Billie Eilish,5076847
173,174,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,5042641
174,175,Without Me,Halsey,5026209
175,176,24 (feat. Lil Baby),Money Man,5015120
176,177,Afterthought,Joji,4977405
177,178,+Linda,Dalex,4964708
178,179,Lose Control,MEDUZA,4960147
179,180,SLOW DANCING IN THE DARK,Joji,4952267
180,181,Lose Somebody,Kygo,4945767
181,182,Boy With Luv (feat. Halsey),BTS,4911451
182,183,Star Shopping,Lil Peep,4887396
183,184,Happier,Marshmello,4873917
184,185,Investe Em Mim,Jonas Esticado,4873709
185,186,Over Now (with The Weeknd),Calvin Harris,4867620
186,187,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,4851997
187,188,drunk face,Machine Gun Kelly,4834258
188,189,CÓMO SE SIENTE - Remix,Jhay Cortez,4829096
189,190,"10,000 Hours (with Justin Bieber)",Dan + Shay,4828257
190,191,No Guidance (feat. Drake),Chris Brown,4820941
191,192,The Less I Know The Better,Tame Impala,4786623
192,193,Take Me To Church,Hozier,4777404
193,194,Get You The Moon (feat. Snøw),Kina,4771408
194,195,Tak Tiki Tak,Harry Nach,4761286
195,196,WHATS POPPIN,Jack Harlow,4745752
196,197,Let Her Go,Passenger,4690256
197,198,Something Just Like This,The Chainsmokers,4674765
198,199,Money Trees,Kendrick Lamar,4632724
199,200,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,4628159
0,1,Mood (feat. iann dior),24kGoldn,37910562
